Trial, Ecc, RT, IT, Brightness, Stim ID
74, 15, 464, 687, 15, 0
75, 15, 613, 607, 15, 0
76, -45, 950, 328, 15, 1
77, 15, 461, 367, 15, 0
78, 0, 533, 625, 15, 2
79, 0, 0, 536, 15, 2
80, -15, 1534, 528, 15, 2
81, 0, 376, 435, 15, 1
82, 15, 635, 595, 15, 2
83, -45, 533, 503, 15, 0
84, 0, 395, 553, 15, 0
85, 30, 473, 540, 15, 0
86, 0, 0, 761, 15, 0
87, 30, 651, 452, 15, 2
88, -30, 768, 789, 15, 2
89, 0, 488, 705, 15, 2
90, 0, 397, 558, 15, 1
91, 30, 432, 730, 15, 2
92, -15, 466, 725, 15, 2
93, -30, 556, 395, 15, 1
94, 15, 951, 355, 15, 1
95, -30, 773, 583, 15, 1
96, 30, 534, 309, 15, 0
97, 15, 454, 570, 15, 1
98, 30, 713, 334, 15, 0
99, -45, 0, 388, 15, 0
100, -30, 679, 513, 15, 2
101, 30, 428, 695, 15, 2
102, 15, 544, 615, 15, 2
103, -15, 0, 716, 15, 0
104, 15, 537, 778, 15, 0
105, 0, 576, 344, 15, 2
106, 15, 418, 651, 15, 2
107, 30, 639, 512, 15, 1
108, -30, 785, 392, 15, 2
109, 0, 621, 741, 15, 1
110, -45, 560, 441, 15, 1
111, 15, 551, 625, 15, 2
112, 0, 337, 673, 15, 1
113, -15, 0, 631, 15, 2
114, -30, 423, 601, 15, 0
115, 30, 0, 727, 15, 1
116, 45, 510, 376, 15, 2
117, -30, 505, 778, 15, 2
118, 0, 267, 756, 15, 1
119, 0, 0, 635, 15, 2
120, -15, 461, 405, 15, 1
121, -15, 385, 519, 15, 0
122, 45, 428, 776, 15, 1
123, 15, 401, 566, 15, 0
124, -30, 360, 744, 15, 2
125, -45, 355, 369, 15, 2
126, 0, 321, 512, 15, 2
127, -30, 366, 756, 15, 0
128, 30, 311, 676, 15, 1
129, 45, 613, 442, 15, 0
130, 0, 348, 327, 15, 1
131, 45, 512, 795, 15, 2
132, -15, 614, 710, 15, 0
133, -30, 362, 745, 15, 2
134, -45, 550, 439, 15, 1
135, 0, 377, 568, 15, 0
136, -45, 368, 359, 15, 2
137, -45, 383, 740, 15, 2
138, 30, 352, 576, 15, 2
139, -15, 0, 333, 15, 1
140, -30, 415, 339, 15, 2
141, 30, 395, 483, 15, 1
142, 0, 448, 550, 15, 0
143, 15, 418, 566, 15, 0
144, -45, 584, 391, 15, 1
145, 30, 0, 408, 15, 0
146, 45, 381, 646, 15, 1
147, -30, 607, 559, 15, 0
148, -30, 395, 397, 15, 0
149, -45, 385, 421, 15, 1
150, -45, 378, 768, 15, 0
151, 0, 381, 500, 15, 0
152, -30, 330, 480, 15, 0
153, 45, 365, 397, 15, 0
154, -15, 417, 688, 15, 2
155, 30, 398, 666, 15, 0
156, -45, 401, 796, 15, 0
157, 45, 0, 738, 15, 1
158, 0, 478, 314, 15, 2
159, 30, 462, 316, 15, 1
160, -15, 464, 447, 15, 0
161, 30, 540, 619, 15, 2
162, 0, 388, 481, 15, 2
163, -45, 434, 323, 15, 0
164, 0, 319, 463, 15, 0
165, -45, 345, 342, 15, 0
166, -15, 338, 482, 15, 1
167, -45, 289, 531, 15, 1
168, -45, 431, 684, 15, 0
169, -15, 475, 403, 15, 2
170, 45, 0, 535, 15, 0
171, 45, 445, 773, 15, 2
172, 15, 384, 405, 15, 2
173, -45, 420, 498, 15, 2
174, -15, 0, 793, 15, 1
175, -30, 325, 394, 15, 0
176, 15, 303, 595, 15, 1
177, -15, 0, 720, 15, 2
178, 0, 462, 688, 15, 2
179, 30, 345, 644, 15, 2
180, -15, 469, 402, 15, 0
181, 0, 288, 487, 15, 0
182, -15, 457, 418, 15, 2
183, 30, 337, 754, 15, 2
184, -15, 341, 647, 15, 2
185, 0, 304, 595, 15, 2
186, 15, 0, 575, 15, 1
187, 15, 376, 492, 15, 2
188, -15, 415, 709, 15, 1
189, -15, 347, 389, 15, 1
190, 15, 381, 722, 15, 0
191, 0, 0, 798, 15, 0
192, 15, 427, 407, 15, 2
193, -45, 0, 750, 15, 0
194, -45, 301, 419, 15, 0
195, -30, 403, 498, 15, 0
196, -15, 0, 785, 15, 2
197, 0, 294, 648, 15, 1
198, -45, 321, 368, 15, 2
199, -30, 322, 721, 15, 0
200, 45, 332, 685, 15, 2
201, -45, 394, 714, 15, 2
202, -45, 367, 611, 15, 0
203, -15, 314, 597, 15, 0
204, 15, 0, 480, 15, 2
205, -15, 377, 511, 15, 0
206, 30, 394, 522, 15, 1
207, 30, 0, 342, 15, 0
208, 30, 0, 569, 15, 1
209, 45, 390, 307, 15, 1
210, -15, 435, 445, 15, 2
211, 45, 375, 659, 15, 2
212, 30, 0, 592, 15, 0
213, -30, 441, 667, 15, 1
214, 45, 453, 472, 15, 2
215, 45, 384, 682, 15, 0
216, -45, 355, 419, 15, 1
217, 30, 522, 496, 15, 0
218, 30, 305, 709, 15, 1
219, 30, 323, 469, 15, 1
220, -45, 335, 690, 15, 2
221, 15, 330, 572, 15, 0
222, 45, 447, 431, 15, 2
223, -15, 306, 705, 15, 1
224, 0, 331, 744, 15, 0
225, 30, 649, 773, 15, 0
226, 15, 312, 669, 15, 2
227, -15, 394, 391, 15, 1
228, 30, 315, 353, 15, 1
229, -15, 313, 337, 15, 1
230, 0, 272, 768, 15, 0
231, 45, 0, 684, 15, 1
232, -15, 0, 649, 15, 2
233, 45, 531, 420, 15, 1
234, 15, 372, 413, 15, 0
235, 0, 353, 341, 15, 1
236, -15, 406, 657, 15, 0
237, 0, 0, 546, 15, 2
238, -15, 356, 349, 15, 2
239, 30, 473, 626, 15, 2
240, 45, 404, 628, 15, 0
241, 45, 403, 631, 15, 2
242, 0, 401, 516, 15, 1
243, -15, 426, 343, 15, 0
244, 0, 337, 446, 15, 1
245, -45, 473, 449, 15, 1
246, 30, 354, 610, 15, 0
247, -45, 385, 357, 15, 0
248, 30, 293, 760, 15, 2
249, -15, 496, 457, 15, 1
250, 30, 428, 630, 15, 0
251, -45, 430, 792, 15, 1
252, -30, 406, 661, 15, 1
253, 15, 361, 695, 15, 1
254, 45, 293, 656, 15, 2
255, -30, 489, 336, 15, 1
256, 30, 500, 573, 15, 0
257, 0, 267, 385, 15, 0
258, 30, 287, 540, 15, 2
259, 15, 387, 300, 15, 1
260, -15, 431, 782, 15, 2
261, -45, 482, 525, 15, 1
262, 0, 358, 490, 15, 2
263, 0, 0, 507, 15, 0
264, 30, 332, 517, 15, 1
265, -30, 0, 627, 15, 0
266, 30, 0, 768, 15, 0
267, -45, 343, 599, 15, 2
268, 30, 0, 400, 15, 2
269, 30, 0, 637, 15, 1
270, -15, 406, 637, 15, 2
271, -15, 343, 358, 15, 1
272, -45, 446, 634, 15, 0
273, -45, 411, 470, 15, 2
274, 30, 374, 699, 15, 1
275, -15, 402, 488, 15, 2
276, -30, 271, 693, 15, 0
277, -15, 391, 773, 15, 1
278, 15, 372, 709, 15, 0
279, 30, 396, 788, 15, 1
280, -45, 628, 388, 15, 1
281, 15, 589, 539, 15, 2
282, -45, 359, 749, 15, 2
283, 30, 366, 434, 15, 0
284, 0, 540, 492, 15, 2
285, -30, 380, 701, 15, 1
286, 30, 303, 756, 15, 2
287, 45, 356, 694, 15, 2
288, -30, 384, 382, 15, 2
289, 15, 329, 681, 15, 1
290, -30, 423, 762, 15, 1
291, -30, 303, 798, 15, 0
292, 0, 300, 728, 15, 0
293, 0, 419, 309, 15, 2
294, 0, 384, 489, 15, 1
295, 45, 0, 583, 15, 0
296, 0, 370, 767, 15, 2
297, 30, 361, 342, 15, 2
298, -45, 0, 534, 15, 1
299, 30, 433, 349, 15, 0
300, -30, 546, 306, 15, 1
