TrialNumber,Eccentricity,ReactionTime_s_
152,30,0.330437
153,-5,0.2803818
154,35,0.3055208
155,-15,0.2941781
156,35,0.2734132
157,-25,0.3002478
158,-25,0.2522452
159,-35,0.3008273
160,-5,0.2789499
161,-30,0.2520541
162,35,0.1946638
163,0,0.2477034
164,25,-0.0214606
165,30,0.2654035
166,0,0.2592012
167,30,0.2565019
168,40,0.3272402
169,0,0.3146394
170,-30,0.2348333
171,0,0.2305685
172,-10,0.2558776
173,15,0.2484352
174,-35,0.2963201
175,-35,0.2791119
176,15,0.2572775
177,-30,0.2574808
178,0,0.2467837
179,-35,0.391873
180,25,0.3049123
181,-25,0.3298023
182,0,0.2580117
183,0,0.2044192
184,-40,0.2716474
185,0,0.2507328
186,35,0.2491008
187,10,0.2303669
188,10,0.2449663
189,-35,0.2653764
190,25,0.2673841
191,35,0.2627545
192,40,0.3092157
193,-35,0.3231223
194,5,0.2650327
195,-10,0.2675631
196,-10,0.4532
197,-5,0.3008142
198,0,0.27612
199,-10,0.3128527
200,25,-0.0439721
201,10,0.2526176
202,-35,0.3282561
203,30,0.3143695
204,-20,0.3720717
205,15,0.2452567
206,5,0.2603853
207,-30,0.2427108
208,15,0.2384719
209,30,0.2297196
210,0,0.2662176
211,-10,0.2490095
212,-15,0.3089314
213,-30,0.2486836
214,-35,0.2865185
215,-15,0.2761434
216,30,0.2839632
217,-35,0.2642471
218,-20,0.236758
219,-5,0.2478946
220,15,0.0856171
221,20,0.2503536
222,-40,0.3369574
223,-25,0.3084604
224,-40,0.3118287
225,-25,0.2293037
226,0,0.2576122
227,-20,0.2665991
228,15,0.3095739
229,30,0.2899413
230,-30,0.2452342
231,0,0.2698812
232,15,0.2618766
233,-40,0.2658702
234,20,0.2680725
235,40,0.3243276
236,-20,0.2797816
237,-35,0.2895944
238,35,0.2034966
239,-5,-0.0018441
240,-30,0.2389475
241,40,0.2678581
242,-25,0.2754313
243,-5,0.1272539
244,-5,0.2955563
245,-20,0.258289
246,35,0.2994065
247,40,0.2765342
248,25,0.2399654
249,25,0.2699794
250,-25,0.2776526
251,25,0.2484492
252,5,0.2438296
253,20,0.3001093
254,-25,0.3046257
255,-5,0.2576441
256,-20,0.2019991
257,5,0.252521
258,-40,-0.0095005
259,-35,0.2578636
260,5,0.275773
261,0,0.2450518
262,-35,0.2889411
263,5,0.2572857
264,30,0.2398388
265,0,0.2645717
266,15,0.2742974
267,25,0.1583628
268,5,0.2764156
269,-40,0.3947323
270,35,0.2671476
271,20,0.2680058
272,40,0.2715844
273,35,0.2215991
274,-20,0.2739173
275,40,0.2064433
276,-30,0.2681434
277,10,0.2301262
278,-25,0.2591448
279,10,0.2726355
280,30,0.2597539
281,0,0.2585681
282,20,0.2744359
283,25,0.0655403
284,-20,0.2260551
285,35,0.3073971
286,-15,0.2564209
287,-15,0.3452994
288,-5,0.2471065
289,20,0.2389082
290,-10,0.2535942
291,25,0.2142891
292,-15,0.3137218
293,20,0.2725839
294,0,0.2576526
295,-25,-0.0260714
296,15,0.2415688
297,35,0.3770735
298,-5,0.292094
299,40,0.2178799
300,25,0.2654183
301,20,0.3225854
302,-20,0.2532922
303,-5,0.2502045
304,0,0.3287694
305,5,0.2319626
306,40,0.2704506
307,0,0.2614983
308,-30,0.2681486
309,-15,0.5115522
310,-15,0.2759901
311,0,0.0236503
312,0,0.2375062
313,10,0.0612839
314,-40,0.2747709
315,30,0.0644312
316,-30,0.2451526
317,-40,0.5580067
318,20,0.2992884
319,-15,0.2626675
320,-35,0.3187792
321,-25,0.2935474
322,-40,0.3184429
323,15,0.2693123
324,-10,0.1575252
325,-10,0.2903306
326,0,0.2422048
327,10,0.2590193
328,10,0.3031556
329,15,0.187249
330,-5,0.2296006
331,5,0.2097455
332,40,0.2890433
333,30,0.1681462
334,-40,0.2666201
335,0,0.3258764
336,0,0.2875479
337,-10,0.2695633
338,5,0.244919
339,10,0.2487867
340,-30,0.2131714
341,40,0.2868312
342,-20,0.2617897
343,-35,0.2194231
344,-30,0.2262039
345,15,0.2458767
346,30,0.2010963
347,-25,0.2640572
348,-10,0.2567008
349,0,0.3208262
350,35,0.1688878
351,30,0.2637226
352,20,0.2535817
353,0,0.3109548
354,-30,0.2832056
355,35,0.3337077
356,25,0.2440459
357,-15,0.2920027
358,10,0.2527945
359,-10,0.2815864
360,-15,0.2702294
